previous,,,,,next
17.16|16.72|16.87|17.13|16.35,,,,,4
16.72|16.87|17.13|16.35|16.64,,,,,4
16.87|17.13|16.35|16.64|16.51,,,,,4
17.13|16.35|16.64|16.51|16.68,,,,,4
16.35|16.64|16.51|16.68|16.88,,,,,4
16.64|16.51|16.68|16.88|17.26,,,,,4
16.51|16.68|16.88|17.26|17.89,,,,,4
16.68|16.88|17.26|17.89|18.47,,,,,5
16.88|17.26|17.89|18.47|19.75,,,,,5
17.26|17.89|18.47|19.75|19.68,,,,,5
17.89|18.47|19.75|19.68|18.68,,,,,5
18.47|19.75|19.68|18.68|19.79,,,,,5
19.75|19.68|18.68|19.79|19.72,,,,,4
19.68|18.68|19.79|19.72|18.35,,,,,4
18.68|19.79|19.72|18.35|18.46,,,,,4
19.79|19.72|18.35|18.46|16.79,,,,,4
19.72|18.35|18.46|16.79|16.69,,,,,4
18.35|18.46|16.79|16.69|16.52,,,,,4
18.46|16.79|16.69|16.52|16.82,,,,,4
16.79|16.69|16.52|16.82|16.73,,,,,4
16.69|16.52|16.82|16.73|16.32,,,,,3
16.52|16.82|16.73|16.32|16.19,,,,,4
16.82|16.73|16.32|16.19|16.29,,,,,3
16.73|16.32|16.19|16.29|16.02,,,,,3
16.32|16.19|16.29|16.02|15.97,,,,,3
16.19|16.29|16.02|15.97|16.18,,,,,4
16.29|16.02|15.97|16.18|16.48,,,,,4
16.02|15.97|16.18|16.48|17.06,,,,,4
15.97|16.18|16.48|17.06|16.72,,,,,4
16.18|16.48|17.06|16.72|16.72,,,,,5
16.48|17.06|16.72|16.72|18.81,,,,,5
17.06|16.72|16.72|18.81|20.15,,,,,4
16.72|16.72|18.81|20.15|17.89,,,,,4
16.72|18.81|20.15|17.89|16.85,,,,,4
18.81|20.15|17.89|16.85|16.99,,,,,3
20.15|17.89|16.85|16.99|15.98,,,,,3
17.89|16.85|16.99|15.98|15.15,,,,,3
16.85|16.99|15.98|15.15|14.85,,,,,3
16.99|15.98|15.15|14.85|15.93,,,,,4
15.98|15.15|14.85|15.93|16.53,,,,,3
15.15|14.85|15.93|16.53|15.96,,,,,3
14.85|15.93|16.53|15.96|15.83,,,,,3
15.93|16.53|15.96|15.83|15.71,,,,,4
16.53|15.96|15.83|15.71|16.49,,,,,4
15.96|15.83|15.71|16.49|16.24,,,,,3
15.83|15.71|16.49|16.24|15.95,,,,,3
15.71|16.49|16.24|15.95|15.53,,,,,4
16.49|16.24|15.95|15.53|16.61,,,,,4
16.24|15.95|15.53|16.61|16.92,,,,,4
15.95|15.53|16.61|16.92|16.66,,,,,4
15.53|16.61|16.92|16.66|16.81,,,,,4
16.61|16.92|16.66|16.81|16.54,,,,,3
16.92|16.66|16.81|16.54|15.65,,,,,3
16.66|16.81|16.54|15.65|15.17,,,,,3
16.81|16.54|15.65|15.17|15.68,,,,,3
16.54|15.65|15.17|15.68|15.19,,,,,3
15.65|15.17|15.68|15.19|15.49,,,,,3
15.17|15.68|15.19|15.49|14.82,,,,,3
15.68|15.19|15.49|14.82|14.62,,,,,2
15.19|15.49|14.82|14.62|13.57,,,,,2
15.49|14.82|14.62|13.57|13.62,,,,,2
14.82|14.62|13.57|13.62|13.92,,,,,2
14.62|13.57|13.62|13.92|13.73,,,,,3
13.57|13.62|13.92|13.73|14.92,,,,,2
13.62|13.92|13.73|14.92|13.99,,,,,2
13.92|13.73|14.92|13.99|13.77,,,,,2
13.73|14.92|13.99|13.77|13.86,,,,,3
14.92|13.99|13.77|13.86|14.43,,,,,3
13.99|13.77|13.86|14.43|14.57,,,,,3
13.77|13.86|14.43|14.57|14.35,,,,,2
13.86|14.43|14.57|14.35|13.66,,,,,3
14.43|14.57|14.35|13.66|14.65,,,,,3
14.57|14.35|13.66|14.65|15.19,,,,,3
14.35|13.66|14.65|15.19|15.97,,,,,4
13.66|14.65|15.19|15.97|16.62,,,,,4
14.65|15.19|15.97|16.62|16.29,,,,,3
15.19|15.97|16.62|16.29|14.95,,,,,3
15.97|16.62|16.29|14.95|14.76,,,,,3
16.62|16.29|14.95|14.76|15.22,,,,,4
16.29|14.95|14.76|15.22|18.08,,,,,4
14.95|14.76|15.22|18.08|18.2,,,,,4
14.76|15.22|18.08|18.2|16.31,,,,,4
15.22|18.08|18.2|16.31|16.66,,,,,3
18.08|18.2|16.31|16.66|14.53,,,,,3
18.2|16.31|16.66|14.53|14.4,,,,,3
16.31|16.66|14.53|14.4|14.4,,,,,3
16.66|14.53|14.4|14.4|14.67,,,,,2
14.53|14.4|14.4|14.67|13.21,,,,,2
14.4|14.4|14.67|13.21|13.35,,,,,2
14.4|14.67|13.21|13.35|13.34,,,,,2
14.67|13.21|13.35|13.34|13.88,,,,,3
13.21|13.35|13.34|13.88|14.87,,,,,3
13.35|13.34|13.88|14.87|15.83,,,,,3
13.34|13.88|14.87|15.83|15.53,,,,,3
13.88|14.87|15.83|15.53|14.6,,,,,2
14.87|15.83|15.53|14.6|13.7,,,,,2
15.83|15.53|14.6|13.7|14.01,,,,,2
15.53|14.6|13.7|14.01|13.5,,,,,2
14.6|13.7|14.01|13.5|12.52,,,,,1
13.7|14.01|13.5|12.52|12.27,,,,,2
14.01|13.5|12.52|12.27|12.6,,,,,2
13.5|12.52|12.27|12.6|12.66,,,,,2
12.52|12.27|12.6|12.66|12.6,,,,,2
12.27|12.6|12.66|12.6|13.57,,,,,2
12.6|12.66|12.6|13.57|13.33,,,,,2
12.66|12.6|13.57|13.33|13.37,,,,,2
12.6|13.57|13.33|13.37|13.9,,,,,2
13.57|13.33|13.37|13.9|13.05,,,,,2
13.33|13.37|13.9|13.05|13.44,,,,,2
13.37|13.9|13.05|13.44|13.5,,,,,2
13.9|13.05|13.44|13.5|13.17,,,,,2
13.05|13.44|13.5|13.17|13.83,,,,,2
13.44|13.5|13.17|13.83|13.58,,,,,2
13.5|13.17|13.83|13.58|13.82,,,,,3
13.17|13.83|13.58|13.82|14.23,,,,,2
13.83|13.58|13.82|14.23|13.94,,,,,3
13.58|13.82|14.23|13.94|14.51,,,,,3
13.82|14.23|13.94|14.51|15.09,,,,,3
14.23|13.94|14.51|15.09|14.88,,,,,3
13.94|14.51|15.09|14.88|15.34,,,,,3
14.51|15.09|14.88|15.34|14.66,,,,,3
15.09|14.88|15.34|14.66|14.61,,,,,2
14.88|15.34|14.66|14.61|13.84,,,,,3
15.34|14.66|14.61|13.84|14.35,,,,,3
14.66|14.61|13.84|14.35|14.48,,,,,3
14.61|13.84|14.35|14.48|15.01,,,,,3
13.84|14.35|14.48|15.01|16.19,,,,,3
14.35|14.48|15.01|16.19|15.62,,,,,3
14.48|15.01|16.19|15.62|14.5,,,,,2
15.01|16.19|15.62|14.5|13.66,,,,,2
16.19|15.62|14.5|13.66|13.14,,,,,2
15.62|14.5|13.66|13.14|13.58,,,,,2
14.5|13.66|13.14|13.58|13.4,,,,,2
13.66|13.14|13.58|13.4|12.73,,,,,2
13.14|13.58|13.4|12.73|12.88,,,,,2
13.58|13.4|12.73|12.88|12.98,,,,,2
13.4|12.73|12.88|12.98|13.65,,,,,2
12.73|12.88|12.98|13.65|13.36,,,,,2
12.88|12.98|13.65|13.36|12.92,,,,,2
12.98|13.65|13.36|12.92|12.47,,,,,2
13.65|13.36|12.92|12.47|13,,,,,2
13.36|12.92|12.47|13|13.63,,,,,3
12.92|12.47|13|13.63|14.72,,,,,3
12.47|13|13.63|14.72|14.31,,,,,2
13|13.63|14.72|14.31|13.74,,,,,2
13.63|14.72|14.31|13.74|13.45,,,,,2
14.72|14.31|13.74|13.45|13.88,,,,,2
14.31|13.74|13.45|13.88|13.83,,,,,2
13.74|13.45|13.88|13.83|13.44,,,,,3
13.45|13.88|13.83|13.44|14.8,,,,,3
13.88|13.83|13.44|14.8|15.19,,,,,3
13.83|13.44|14.8|15.19|14.97,,,,,3
13.44|14.8|15.19|14.97|14.28,,,,,4
14.8|15.19|14.97|14.28|16.31,,,,,4
15.19|14.97|14.28|16.31|17.79,,,,,5
14.97|14.28|16.31|17.79|20.01,,,,,5
14.28|16.31|17.79|20.01|19.95,,,,,5
16.31|17.79|20.01|19.95|21.02,,,,,5
17.79|20.01|19.95|21.02|19.26,,,,,5
20.01|19.95|21.02|19.26|20.51,,,,,5
19.95|21.02|19.26|20.51|19.49,,,,,4
21.02|19.26|20.51|19.49|17.9,,,,,4
19.26|20.51|19.49|17.9|18.42,,,,,4
20.51|19.49|17.9|18.42|17.11,,,,,4
19.49|17.9|18.42|17.11|17.01,,,,,4
17.9|18.42|17.11|17.01|17.31,,,,,4
18.42|17.11|17.01|17.31|16.87,,,,,4
17.11|17.01|17.31|16.87|16.62,,,,,3
17.01|17.31|16.87|16.62|15.84,,,,,4
17.31|16.87|16.62|15.84|16.46,,,,,4
16.87|16.62|15.84|16.46|16.32,,,,,4
16.62|15.84|16.46|16.32|16.24,,,,,3
15.84|16.46|16.32|16.24|15.95,,,,,3
16.46|16.32|16.24|15.95|15.47,,,,,3
16.32|16.24|15.95|15.47|16.15,,,,,4
16.24|15.95|15.47|16.15|16.67,,,,,4
15.95|15.47|16.15|16.67|17.33,,,,,4
15.47|16.15|16.67|17.33|16.28,,,,,3
16.15|16.67|17.33|16.28|15.38,,,,,3
16.67|17.33|16.28|15.38|14.69,,,,,3
17.33|16.28|15.38|14.69|14.23,,,,,3
16.28|15.38|14.69|14.23|14.37,,,,,2
15.38|14.69|14.23|14.37|13.99,,,,,3
14.69|14.23|14.37|13.99|14.37,,,,,3
14.23|14.37|13.99|14.37|14.61,,,,,3
14.37|13.99|14.37|14.61|14.86,,,,,3
13.99|14.37|14.61|14.86|15.01,,,,,3
14.37|14.61|14.86|15.01|14.55,,,,,3
14.61|14.86|15.01|14.55|14.33,,,,,2
14.86|15.01|14.55|14.33|13.67,,,,,2
15.01|14.55|14.33|13.67|13.4,,,,,2
14.55|14.33|13.67|13.4|12.66,,,,,2
14.33|13.67|13.4|12.66|12.5,,,,,2
13.67|13.4|12.66|12.5|12.58,,,,,2
13.4|12.66|12.5|12.58|13.01,,,,,2
12.66|12.5|12.58|13.01|12.8,,,,,2
12.5|12.58|13.01|12.8|12.56,,,,,1
12.58|13.01|12.8|12.56|12.03,,,,,1
13.01|12.8|12.56|12.03|11.81,,,,,1
12.8|12.56|12.03|11.81|12,,,,,1
12.56|12.03|11.81|12|11.73,,,,,2
12.03|11.81|12|11.73|12.58,,,,,2
11.81|12|11.73|12.58|12.75,,,,,2
12|11.73|12.58|12.75|12.34,,,,,2
11.73|12.58|12.75|12.34|12.66,,,,,2
12.58|12.75|12.34|12.66|12.41,,,,,2
12.75|12.34|12.66|12.41|12.58,,,,,1
12.34|12.66|12.41|12.58|12.14,,,,,1
12.66|12.41|12.58|12.14|11.66,,,,,1
12.41|12.58|12.14|11.66|11.65,,,,,1
12.58|12.14|11.66|11.65|11.75,,,,,1
12.14|11.66|11.65|11.75|11.51,,,,,1
11.66|11.65|11.75|11.51|11.57,,,,,1
11.65|11.75|11.51|11.57|12.22,,,,,1
11.75|11.51|11.57|12.22|12.29,,,,,2
11.51|11.57|12.22|12.29|12.6,,,,,2
11.57|12.22|12.29|12.6|12.57,,,,,2
12.22|12.29|12.6|12.57|13.36,,,,,2
12.29|12.6|12.57|13.36|13.35,,,,,2
12.6|12.57|13.36|13.35|13.37,,,,,3
12.57|13.36|13.35|13.37|14.72,,,,,2
13.36|13.35|13.37|14.72|13.77,,,,,2
13.35|13.37|14.72|13.77|12.86,,,,,2
13.37|14.72|13.77|12.86|12.78,,,,,2
14.72|13.77|12.86|12.78|12.42,,,,,1
13.77|12.86|12.78|12.42|11.99,,,,,1
12.86|12.78|12.42|11.99|11.57,,,,,1
12.78|12.42|11.99|11.57|11.49,,,,,1
12.42|11.99|11.57|11.49|12.06,,,,,1
11.99|11.57|11.49|12.06|12.15,,,,,1
11.57|11.49|12.06|12.15|11.69,,,,,1
11.49|12.06|12.15|11.69|11.3,,,,,1
12.06|12.15|11.69|11.3|11.38,,,,,1
12.15|11.69|11.3|11.38|11.45,,,,,1
11.69|11.3|11.38|11.45|12.01,,,,,1
11.3|11.38|11.45|12.01|12.04,,,,,2
11.38|11.45|12.01|12.04|12.42,,,,,1
11.45|12.01|12.04|12.42|12.33,,,,,1
12.01|12.04|12.42|12.33|12.25,,,,,1
12.04|12.42|12.33|12.25|12.12,,,,,1
12.42|12.33|12.25|12.12|12.29,,,,,2
12.33|12.25|12.12|12.29|12.9,,,,,2
12.25|12.12|12.29|12.9|13.22,,,,,2
12.12|12.29|12.9|13.22|13.48,,,,,2
12.29|12.9|13.22|13.48|13.43,,,,,2
12.9|13.22|13.48|13.43|12.69,,,,,2
13.22|13.48|13.43|12.69|12.38,,,,,3
13.48|13.43|12.69|12.38|15.76,,,,,3
13.43|12.69|12.38|15.76|15.9,,,,,3
12.69|12.38|15.76|15.9|15.56,,,,,3
12.38|15.76|15.9|15.56|15.02,,,,,3
15.76|15.9|15.56|15.02|14.7,,,,,3
15.9|15.56|15.02|14.7|15.04,,,,,3
15.56|15.02|14.7|15.04|14.72,,,,,2
15.02|14.7|15.04|14.72|13.76,,,,,2
14.7|15.04|14.72|13.76|13.16,,,,,2
15.04|14.72|13.76|13.16|13.6,,,,,2
14.72|13.76|13.16|13.6|12.49,,,,,2
13.76|13.16|13.6|12.49|13.13,,,,,2
13.16|13.6|12.49|13.13|13.44,,,,,3
13.6|12.49|13.13|13.44|14.08,,,,,3
12.49|13.13|13.44|14.08|16.22,,,,,3
13.13|13.44|14.08|16.22|14.17,,,,,2
13.44|14.08|16.22|14.17|13.91,,,,,3
14.08|16.22|14.17|13.91|14.26,,,,,3
16.22|14.17|13.91|14.26|15.66,,,,,3
14.17|13.91|14.26|15.66|14.74,,,,,3
13.91|14.26|15.66|14.74|14.51,,,,,3
14.26|15.66|14.74|14.51|14.53,,,,,3
15.66|14.74|14.51|14.53|14.17,,,,,2
14.74|14.51|14.53|14.17|13.23,,,,,2
14.51|14.53|14.17|13.23|13.66,,,,,2
14.53|14.17|13.23|13.66|13.02,,,,,2
14.17|13.23|13.66|13.02|12.44,,,,,1
13.23|13.66|13.02|12.44|12.08,,,,,1
13.66|13.02|12.44|12.08|12.21,,,,,2
13.02|12.44|12.08|12.21|12.63,,,,,1
12.44|12.08|12.21|12.63|12.23,,,,,2
12.08|12.21|12.63|12.23|12.53,,,,,2
12.21|12.63|12.23|12.53|13.02,,,,,3
12.63|12.23|12.53|13.02|14.5,,,,,3
12.23|12.53|13.02|14.5|14.12,,,,,3
12.53|13.02|14.5|14.12|14.24,,,,,2
13.02|14.5|14.12|14.24|13.64,,,,,2
14.5|14.12|14.24|13.64|12.83,,,,,1
14.12|14.24|13.64|12.83|11.93,,,,,1
14.24|13.64|12.83|11.93|11.7,,,,,1
13.64|12.83|11.93|11.7|11.76,,,,,1
12.83|11.93|11.7|11.76|10.96,,,,,1
11.93|11.7|11.76|10.96|11.29,,,,,1
11.7|11.76|10.96|11.29|12.06,,,,,1
11.76|10.96|11.29|12.06|11.94,,,,,1
10.96|11.29|12.06|11.94|12.11,,,,,2
11.29|12.06|11.94|12.11|12.68,,,,,2
12.06|11.94|12.11|12.68|13.36,,,,,3
11.94|12.11|12.68|13.36|15.25,,,,,2
12.11|12.68|13.36|15.25|13.93,,,,,2
12.68|13.36|15.25|13.93|13.12,,,,,2
13.36|15.25|13.93|13.12|12.8,,,,,2
15.25|13.93|13.12|12.8|12.42,,,,,2
13.93|13.12|12.8|12.42|12.9,,,,,1
13.12|12.8|12.42|12.9|12.14,,,,,2
12.8|12.42|12.9|12.14|12.38,,,,,2
12.42|12.9|12.14|12.38|13.22,,,,,2
12.9|12.14|12.38|13.22|13.01,,,,,2
12.14|12.38|13.22|13.01|13.72,,,,,2
12.38|13.22|13.01|13.72|13.35,,,,,2
13.22|13.01|13.72|13.35|13.56,,,,,3
13.01|13.72|13.35|13.56|14.76,,,,,3
13.72|13.35|13.56|14.76|14.39,,,,,3
13.35|13.56|14.76|14.39|14.13,,,,,3
13.56|14.76|14.39|14.13|14.19,,,,,3
14.76|14.39|14.13|14.19|14.29,,,,,2
14.39|14.13|14.19|14.29|13.98,,,,,3
14.13|14.19|14.29|13.98|14.51,,,,,3
14.19|14.29|13.98|14.51|14.1,,,,,2
14.29|13.98|14.51|14.1|14.04,,,,,2
13.98|14.51|14.1|14.04|12.88,,,,,2
14.51|14.1|14.04|12.88|13.1,,,,,2
14.1|14.04|12.88|13.1|13.47,,,,,2
14.04|12.88|13.1|13.47|13.67,,,,,2
12.88|13.1|13.47|13.67|13.48,,,,,2
13.1|13.47|13.67|13.48|13.54,,,,,2
13.47|13.67|13.48|13.54|12.86,,,,,3
13.67|13.48|13.54|12.86|14.07,,,,,3
13.48|13.54|12.86|14.07|14.74,,,,,2
13.54|12.86|14.07|14.74|13.96,,,,,2
12.86|14.07|14.74|13.96|13.31,,,,,2
14.07|14.74|13.96|13.31|12.71,,,,,1
14.74|13.96|13.31|12.71|12.33,,,,,1
13.96|13.31|12.71|12.33|11.99,,,,,1
13.31|12.71|12.33|11.99|11.87,,,,,1
12.71|12.33|11.99|11.87|11.66,,,,,1
12.33|11.99|11.87|11.66|12.24,,,,,1
11.99|11.87|11.66|12.24|12.25,,,,,1
11.87|11.66|12.24|12.25|11.65,,,,,1
11.66|12.24|12.25|11.65|12.04,,,,,1
12.24|12.25|11.65|12.04|12.25,,,,,1
12.25|11.65|12.04|12.25|11.25,,,,,1
11.65|12.04|12.25|11.25|11.11,,,,,1
12.04|12.25|11.25|11.11|11.29,,,,,1
12.25|11.25|11.11|11.29|11.26,,,,,1
11.25|11.11|11.29|11.26|11.51,,,,,1
11.11|11.29|11.26|11.51|11.33,,,,,2
11.29|11.26|11.51|11.33|13.87,,,,,2
11.26|11.51|11.33|13.87|13.05,,,,,1
11.51|11.33|13.87|13.05|12.24,,,,,1
11.33|13.87|13.05|12.24|10.8,,,,,1
13.87|13.05|12.24|10.8|10.85,,,,,1
13.05|12.24|10.8|10.85|11.02,,,,,1
12.24|10.8|10.85|11.02|10.78,,,,,1
10.8|10.85|11.02|10.78|10.6,,,,,1
10.85|11.02|10.78|10.6|10.96,,,,,1
11.02|10.78|10.6|10.96|11.46,,,,,1
10.78|10.6|10.96|11.46|11.05,,,,,1
10.6|10.96|11.46|11.05|11.97,,,,,1
10.96|11.46|11.05|11.97|11.69,,,,,1
11.46|11.05|11.97|11.69|11.32,,,,,1
11.05|11.97|11.69|11.32|11.32,,,,,1
11.97|11.69|11.32|11.32|11.34,,,,,1
11.69|11.32|11.32|11.34|11.37,,,,,1
11.32|11.32|11.34|11.37|11.25,,,,,1
11.32|11.34|11.37|11.25|11.73,,,,,1
11.34|11.37|11.25|11.73|11.47,,,,,1
11.37|11.25|11.73|11.47|11.49,,,,,1
11.25|11.73|11.47|11.49|11.71,,,,,1
11.73|11.47|11.49|11.71|12.03,,,,,1
11.47|11.49|11.71|12.03|12.33,,,,,2
11.49|11.71|12.03|12.33|12.39,,,,,1
11.71|12.03|12.33|12.39|12.31,,,,,1
12.03|12.33|12.39|12.31|12.07,,,,,2
12.33|12.39|12.31|12.07|12.38,,,,,1
12.39|12.31|12.07|12.38|12.19,,,,,1
12.31|12.07|12.38|12.19|12.01,,,,,1
12.07|12.38|12.19|12.01|11.59,,,,,1
12.38|12.19|12.01|11.59|11.52,,,,,1
12.19|12.01|11.59|11.52|11.63,,,,,1
12.01|11.59|11.52|11.63|11.62,,,,,1
11.59|11.52|11.63|11.62|12.15,,,,,1
11.52|11.63|11.62|12.15|11.8,,,,,1
11.63|11.62|12.15|11.8|12.1,,,,,1
11.62|12.15|11.8|12.1|12.14,,,,,1
12.15|11.8|12.1|12.14|11.91,,,,,1
11.8|12.1|12.14|11.91|11.74,,,,,1
12.1|12.14|11.91|11.74|11.85,,,,,1
12.14|11.91|11.74|11.85|11.48,,,,,1
11.91|11.74|11.85|11.48|11.87,,,,,1
11.74|11.85|11.48|11.87|11.16,,,,,2
11.85|11.48|11.87|11.16|12.9,,,,,2
11.48|11.87|11.16|12.9|13.24,,,,,2
11.87|11.16|12.9|13.24|12.67,,,,,1
11.16|12.9|13.24|12.67|11.7,,,,,1
12.9|13.24|12.67|11.7|12.16,,,,,2
13.24|12.67|11.7|12.16|13.15,,,,,2
12.67|11.7|12.16|13.15|12.7,,,,,2
11.7|12.16|13.15|12.7|13.36,,,,,2
12.16|13.15|12.7|13.36|13.39,,,,,3
13.15|12.7|13.36|13.39|14.6,,,,,4
12.7|13.36|13.39|14.6|17.3,,,,,2
13.36|13.39|14.6|17.3|13.75,,,,,2
13.39|14.6|17.3|13.75|13.36,,,,,2
14.6|17.3|13.75|13.36|12.47,,,,,2
17.3|13.75|13.36|12.47|12.49,,,,,1
13.75|13.36|12.47|12.49|12.19,,,,,2
13.36|12.47|12.49|12.19|12.63,,,,,2
12.47|12.49|12.19|12.63|12.99,,,,,1
12.49|12.19|12.63|12.99|11.83,,,,,2
12.19|12.63|12.99|11.83|12.85,,,,,2
12.63|12.99|11.83|12.85|12.97,,,,,2
12.99|11.83|12.85|12.97|12.68,,,,,2
11.83|12.85|12.97|12.68|13.14,,,,,1
12.85|12.97|12.68|13.14|12.04,,,,,1
12.97|12.68|13.14|12.04|12.26,,,,,2
12.68|13.14|12.04|12.26|12.41,,,,,1
13.14|12.04|12.26|12.41|11.38,,,,,1
12.04|12.26|12.41|11.38|11,,,,,1
12.26|12.41|11.38|11|10.87,,,,,1
12.41|11.38|11|10.87|11.33,,,,,1
11.38|11|10.87|11.33|11.61,,,,,1
11|10.87|11.33|11.61|11.32,,,,,1
10.87|11.33|11.61|11.32|11.2,,,,,1
11.33|11.61|11.32|11.2|11.48,,,,,1
11.61|11.32|11.2|11.48|11.83,,,,,1
11.32|11.2|11.48|11.83|11.83,,,,,1
11.2|11.48|11.83|11.83|12.01,,,,,1
11.48|11.83|11.83|12.01|11.88,,,,,1
11.83|11.83|12.01|11.88|11.46,,,,,1
11.83|12.01|11.88|11.46|11.78,,,,,1
12.01|11.88|11.46|11.78|11.74,,,,,2
11.88|11.46|11.78|11.74|13.26,,,,,3
11.46|11.78|11.74|13.26|14.68,,,,,3
11.78|11.74|13.26|14.68|14.97,,,,,3
11.74|13.26|14.68|14.97|14.31,,,,,2
13.26|14.68|14.97|14.31|13.94,,,,,2
14.68|14.97|14.31|13.94|13.72,,,,,2
14.97|14.31|13.94|13.72|13.88,,,,,2
14.31|13.94|13.72|13.88|13.33,,,,,3
13.94|13.72|13.88|13.33|14.46,,,,,3
13.72|13.88|13.33|14.46|15.11,,,,,3
13.88|13.33|14.46|15.11|15.57,,,,,3
13.33|14.46|15.11|15.57|14.65,,,,,3
14.46|15.11|15.57|14.65|15.03,,,,,3
15.11|15.57|14.65|15.03|15.9,,,,,3
15.57|14.65|15.03|15.9|14.27,,,,,2
14.65|15.03|15.9|14.27|13.51,,,,,2
15.03|15.9|14.27|13.51|13.77,,,,,3
15.9|14.27|13.51|13.77|14.12,,,,,2
14.27|13.51|13.77|14.12|13.76,,,,,2
13.51|13.77|14.12|13.76|13.83,,,,,2
13.77|14.12|13.76|13.83|13.51,,,,,2
14.12|13.76|13.83|13.51|12.69,,,,,2
13.76|13.83|13.51|12.69|12.84,,,,,2
13.83|13.51|12.69|12.84|12.41,,,,,2
13.51|12.69|12.84|12.41|12.46,,,,,2
12.69|12.84|12.41|12.46|12.43,,,,,2
12.84|12.41|12.46|12.43|12.6,,,,,1
12.41|12.46|12.43|12.6|10.98,,,,,1
12.46|12.43|12.6|10.98|11.13,,,,,1
12.43|12.6|10.98|11.13|11.03,,,,,1
12.6|10.98|11.13|11.03|10.9,,,,,1
10.98|11.13|11.03|10.9|11.08,,,,,1
11.13|11.03|10.9|11.08|10.75,,,,,1
11.03|10.9|11.08|10.75|10.08,,,,,1
10.9|11.08|10.75|10.08|9.31,,,,,1
11.08|10.75|10.08|9.31|9.48,,,,,1
10.75|10.08|9.31|9.48|9.7,,,,,1
10.08|9.31|9.48|9.7|9.82,,,,,1
9.31|9.48|9.7|9.82|10.46,,,,,1
9.48|9.7|9.82|10.46|10.69,,,,,1
9.7|9.82|10.46|10.69|11.66,,,,,2
9.82|10.46|10.69|11.66|12.57,,,,,1
10.46|10.69|11.66|12.57|11.91,,,,,1
10.69|11.66|12.57|11.91|10.94,,,,,1
11.66|12.57|11.91|10.94|11.27,,,,,1
12.57|11.91|10.94|11.27|10.96,,,,,1
11.91|10.94|11.27|10.96|10.74,,,,,1
10.94|11.27|10.96|10.74|11.29,,,,,1
11.27|10.96|10.74|11.29|11.65,,,,,1
10.96|10.74|11.29|11.65|12.08,,,,,1
10.74|11.29|11.65|12.08|11.15,,,,,1
11.29|11.65|12.08|11.15|11.88,,,,,1
11.65|12.08|11.15|11.88|11.63,,,,,1
12.08|11.15|11.88|11.63|11.76,,,,,1
11.15|11.88|11.63|11.76|11.16,,,,,1
11.88|11.63|11.76|11.16|11.09,,,,,1
11.63|11.76|11.16|11.09|11.6,,,,,1
11.76|11.16|11.09|11.6|11.38,,,,,1
11.16|11.09|11.6|11.38|11.17,,,,,1
11.09|11.6|11.38|11.17|10.3,,,,,1
11.6|11.38|11.17|10.3|9.94,,,,,1
11.38|11.17|10.3|9.94|10.63,,,,,1
11.17|10.3|9.94|10.63|10.65,,,,,1
10.3|9.94|10.63|10.65|10.61,,,,,1
9.94|10.63|10.65|10.61|10.75,,,,,3
10.63|10.65|10.61|10.75|15.25,,,,,2
10.65|10.61|10.75|15.25|13.96,,,,,2
10.61|10.75|15.25|13.96|13.66,,,,,2
10.75|15.25|13.96|13.66|13.3,,,,,3
15.25|13.96|13.66|13.3|14.24,,,,,3
13.96|13.66|13.3|14.24|14.46,,,,,3
13.66|13.3|14.24|14.46|14.28,,,,,2
13.3|14.24|14.46|14.28|13.4,,,,,2
14.24|14.46|14.28|13.4|13.13,,,,,2
14.46|14.28|13.4|13.13|13.79,,,,,3
14.28|13.4|13.13|13.79|14.7,,,,,2
13.4|13.13|13.79|14.7|13.52,,,,,2
13.13|13.79|14.7|13.52|13.91,,,,,3
13.79|14.7|13.52|13.91|15.96,,,,,3
14.7|13.52|13.91|15.96|14.8,,,,,3
13.52|13.91|15.96|14.8|14.87,,,,,3
13.91|15.96|14.8|14.87|15.83,,,,,3
15.96|14.8|14.87|15.83|16.08,,,,,4
14.8|14.87|15.83|16.08|16.36,,,,,3
14.87|15.83|16.08|16.36|16,,,,,3
15.83|16.08|16.36|16|14.26,,,,,4
16.08|16.36|16|14.26|16.23,,,,,3
16.36|16|14.26|16.23|14.41,,,,,4
16|14.26|16.23|14.41|16.55,,,,,3
14.26|16.23|14.41|16.55|14.87,,,,,4
16.23|14.41|16.55|14.87|16.61,,,,,3
14.41|16.55|14.87|16.61|14.78,,,,,3
16.55|14.87|16.61|14.78|14.51,,,,,2
14.87|16.61|14.78|14.51|12.76,,,,,2
16.61|14.78|14.51|12.76|13.32,,,,,3
14.78|14.51|12.76|13.32|14.34,,,,,2
14.51|12.76|13.32|14.34|13.39,,,,,1
12.76|13.32|14.34|13.39|12.31,,,,,2
13.32|14.34|13.39|12.31|13.43,,,,,2
14.34|13.39|12.31|13.43|13.67,,,,,3
13.39|12.31|13.43|13.67|14.9,,,,,4
12.31|13.43|13.67|14.9|16.49,,,,,4
13.43|13.67|14.9|16.49|18.59,,,,,5
13.67|14.9|16.49|18.59|20.45,,,,,6
14.9|16.49|18.59|20.45|23.87,,,,,4
16.49|18.59|20.45|23.87|18.13,,,,,4
18.59|20.45|23.87|18.13|17.38,,,,,4
20.45|23.87|18.13|17.38|16.98,,,,,4
23.87|18.13|17.38|16.98|16.92,,,,,4
18.13|17.38|16.98|16.92|16.61,,,,,4
